Category,Name,Portion(fl oz),Calories,Calories from fat,Total Fat(g),Saturated fat(g),Trans fat(g),Cholesterol(mg),Sodium(mg),Total Carbohydrate(g),Dietary Fiber(g),Sugars(g),Protein(g),Caffeine(mg),Size,Milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,12,240,35,4,2.5,0,0,180,48,2,44,3,75,Tall,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,12,330,110,12,7,0,30,180,52,2,47,4,75,Tall,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,310,50,6,3,0,0,250,65,3,60,2,110,Grande,Almond,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,430,150,17,10,0,40,260,69,3,64,3,110,Grande,Almond,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,320,60,6,5,0,0,250,66,2,61,2,110,Grande,Coconut,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,440,160,17,12,0,40,260,71,3,66,3,110,Grande,Coconut,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,320,35,4,3,0,0,250,68,2,63,5,110,Grande,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,440,140,15,10,0,45,260,72,2,67,6,110,Grande,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,350,60,7,5,0,10,250,68,2,63,5,110,Grande,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,470,170,18,12,0,50,260,72,2,66,6,110,Grande,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,340,50,6,4.5,0,10,260,68,2,63,5,110,Grande,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,460,160,17,11,0,50,270,72,2,66,6,110,Grande,2% Milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,340,50,6,3.5,0,0,250,69,3,63,5,110,Grande,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,16,460,150,17,10,0,40,260,74,3,67,5,110,Grande,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,420,70,8,4.5,0,0,340,86,4,80,3,145,Venti Iced,Almond,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,540,170,19,11,0,40,360,91,4,84,4,145,Venti Iced,Almond,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,440,80,9,7,0,0,340,89,3,82,3,145,Venti Iced,Coconut,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,560,180,20,14,0,40,350,94,3,87,4,145,Venti Iced,Coconut,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,440,50,6,4,0,5,340,91,3,85,7,145,Venti Iced,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,560,150,17,11,0,45,350,96,3,89,8,145,Venti Iced,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,480,90,10,7,0,15,340,91,3,85,7,145,Venti Iced,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,600,190,22,14,0.5,55,360,96,3,88,8,145,Venti Iced,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,460,70,8,6,0,10,350,91,3,85,7,145,Venti Iced,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,580,180,20,13,0,55,360,96,3,88,8,145,Venti Iced,2% Milk,Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,460,70,8,4.5,0,0,340,93,4,85,7,145,Venti Iced,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Java Chip Frappuccino® Blended Coffee,24,590,170,19,11,0,40,350,98,4,89,7,145,Venti Iced,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,190,60,6,0.5,0,0,160,32,3,28,4,110,Tall,Almond,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,200,15,2,0,0,0,170,44,1,43,1,50,Tall,Almond,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,210,20,2.5,2.5,0,0,160,46,1,44,1,50,Tall,Coconut,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,290,90,10,7,0,30,170,48,1,47,1,50,Tall,Coconut,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,210,0,0,0,0,0,170,47,1,46,4,50,Tall,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,290,70,8,5,0,30,170,50,1,48,5,50,Tall,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,240,35,3.5,2,0,10,170,47,1,46,4,50,Tall,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,320,100,12,7,0,40,180,50,1,48,5,50,Tall,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,230,20,2.5,1.5,0,10,170,47,1,46,4,50,Tall,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,310,90,10,6,0,40,180,50,1,48,5,50,Tall,2% Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,230,15,2,0,0,0,160,49,1,47,4,50,Tall,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,310,90,10,5,0,30,170,51,1,48,4,50,Tall,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,12,280,90,10,5,0,30,180,47,1,45,2,50,Grande,Almond,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,270,20,2.5,0,0,0,220,61,2,58,2,70,Grande,Almond,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,280,30,3,3,0,0,220,62,1,61,1,70,Grande,Coconut,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,390,130,14,10,0,40,230,66,1,64,2,70,Grande,Coconut,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,280,0,0,0,0,5,220,64,1,63,5,70,Grande,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,400,100,11,7,0,45,230,68,1,65,5,70,Grande,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,320,40,4.5,2.5,0,15,220,64,1,63,5,70,Grande,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,430,140,16,9,0,55,230,68,1,65,6,70,Grande,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,300,25,3,1.5,0,10,230,64,1,63,5,70,Grande,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,420,130,14,9,0,50,240,68,1,65,6,70,Grande,2% Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,310,20,2.5,0,0,0,220,66,2,63,5,70,Grande,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,420,120,13,7,0,40,230,70,2,66,5,70,Grande,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,16,380,120,14,7,0,40,230,64,2,62,2,70,Venti Iced,Almond,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,370,30,3.5,0,0,0,310,82,2,79,2,95,Venti Iced,Almond,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,380,40,4.5,4,0,0,300,85,2,82,2,95,Venti Iced,Coconut,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,500,140,16,11,0,40,310,88,2,85,2,95,Venti Iced,Coconut,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,390,5,0,0,0,5,310,88,2,86,8,95,Venti Iced,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,500,100,12,7,0,45,320,91,2,88,9,95,Venti Iced,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,440,60,7,4,0,20,310,87,2,86,7,95,Venti Iced,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,550,160,18,11,0.5,60,320,91,2,88,8,95,Venti Iced,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,420,40,4,2.5,0,15,320,87,2,86,8,95,Venti Iced,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,530,140,15,10,0.5,55,330,91,2,88,8,95,Venti Iced,2% Milk,Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,420,30,3.5,0,0,0,300,91,2,86,7,95,Venti Iced,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Matcha Green Tea Crème Frappuccino® Blended Crème,24,540,130,15,7,0,40,310,94,2,89,7,95,Venti Iced,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,180,15,2,0,0,0,160,40,1,37,1,75,Tall,Almond,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,260,90,10,5,0,30,170,42,1,40,2,75,Tall,Almond,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,190,20,2,2,0,0,160,41,1,39,1,75,Tall,Coconut,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,270,90,10,7,0,30,160,43,1,41,1,75,Tall,Coconut,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,190,5,0.5,0,0,0,160,42,1,40,3,75,Tall,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,270,80,9,5,0,30,170,45,1,42,4,75,Tall,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,210,30,3,2,0,10,160,42,1,40,3,75,Tall,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,290,100,11,7,0,35,170,44,1,42,4,75,Tall,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,200,20,2,1.5,0,5,160,42,1,40,3,75,Tall,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,280,90,10,6,0,35,170,44,1,42,4,75,Tall,2% Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,200,15,2,0,0,0,160,43,1,40,3,75,Tall,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,12,280,90,10,5,0,30,160,46,1,42,3,75,Tall,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,260,20,2.5,0.5,0,0,230,58,2,55,2,110,Grande,Almond,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,370,120,14,8,0,40,240,61,2,58,2,110,Grande,Almond,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,270,25,3,2.5,0,0,220,60,1,57,1,110,Grande,Coconut,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,390,130,14,9,0,40,230,63,1,60,2,110,Grande,Coconut,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,270,10,1,0.5,0,0,230,61,1,59,5,110,Grande,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,390,110,12,8,0,45,240,65,1,61,5,110,Grande,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,300,35,4,2.5,0,10,230,51,1,58,4,110,Grande,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,410,140,15,9,0,50,240,65,1,61,5,110,Grande,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,290,25,3,1.5,0,10,230,61,1,58,4,110,Grande,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,400,130,14,9,0,50,240,65,1,61,5,110,Grande,2% Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,290,20,2.5,0.5,0,0,220,63,2,59,4,110,Grande,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,16,400,120,14,8,0,40,230,66,2,61,5,110,Grande,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,340,30,3.5,1,0,0,300,76,2,72,2,140,Venti Iced,Almond,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,460,130,15,8,0,40,310,80,2,75,3,140,Venti Iced,Almond,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,360,40,4,3.5,0,0,300,79,2,75,2,140,Venti Iced,Coconut,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,470,140,15,11,0,40,310,82,2,78,2,140,Venti Iced,Coconut,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,360,10,1,0.5,0,5,300,81,2,77,7,140,Venti Iced,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,480,110,12,8,0,45,320,84,2,80,7,140,Venti Iced,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,400,50,6,3.5,0,15,310,81,2,77,6,140,Venti Iced,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,520,150,17,10,0,55,320,84,2,80,7,140,Venti Iced,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,390,35,4,2.5,0,10,310,81,2,77,7,140,Venti Iced,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,500,140,15,9,0,55,320,84,2,80,7,140,Venti Iced,2% Milk,Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,390,30,3.5,1,0,0,300,83,2,78,6,140,Venti Iced,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Mocha Frappuccino® Blended Coffee,24,500,130,15,8,0,40,310,87,2,80,6,140,Venti Iced,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,190,10,1.5,0,0,0,180,43,0,42,1,70,Tall,Almond,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,270,80,9,5,0,30,190,46,0,45,2,70,Tall,Almond,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,200,15,2,1.5,0,0,180,45,0,44,1,70,Tall,Coconut,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,280,90,10,7,0,30,190,47,0,46,1,70,Tall,Coconut,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,200,0,0,0,0,0,180,46,0,45,4,70,Tall,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,280,70,8,5,0,30,190,48,0,48,4,70,Tall,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,220,25,2.5,1.5,0,10,180,46,0,45,3,70,Tall,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,300,100,11,7,0,40,190,48,0,48,4,70,Tall,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,210,15,1.5,1,0,5,190,46,0,45,3,70,Tall,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,290,90,10,6,0,35,200,48,0,48,4,70,Tall,2% Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,210,10,1.5,0,0,0,180,47,0,46,3,70,Tall,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,12,300,80,9,5,0,30,190,50,0,48,4,70,Tall,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,290,15,2,0,0,0,270,67,1,66,2,100,Grande,Almond,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,410,120,13,7,0,40,280,71,1,69,3,100,Grande,Almond,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,300,20,2.5,2,0,0,270,69,0,68,2,100,Grande,Coconut,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,420,120,14,9,0,40,280,72,0,71,2,100,Grande,Coconut,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,300,0,0,0,0,5,270,71,0,70,5,100,Grande,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,420,100,11,7,0,45,280,74,0,73,6,100,Grande,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,330,30,3.5,2,0,10,270,71,0,70,5,100,Grande,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,450,130,15,9,0,50,280,74,0,73,5,100,Grande,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,320,20,2,1.5,0,10,280,71,0,70,5,100,Grande,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,430,120,13,8,0,50,290,74,0,73,6,100,Grande,2% Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,320,15,1.5,0,0,0,270,72,1,70,4,100,Grande,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,16,440,120,13,7,0,40,280,76,1,73,5,100,Grande,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,330,20,2.5,0,0,0,320,76,1,74,2,120,Venti Iced,Almond,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,450,120,14,7,0,40,330,79,1,77,3,120,Venti Iced,Almond,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,350,30,3,3,0,0,310,78,0,77,2,120,Venti Iced,Coconut,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,460,130,14,10,0,40,330,81,0,80,2,120,Venti Iced,Coconut,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,350,0,0,0,0,5,320,80,0,79,6,120,Venti Iced,Nonfat milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,460,100,11,7,0,45,330,84,0,82,7,120,Venti Iced,Nonfat milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,380,40,4.5,2.5,0,15,320,80,0,79,6,120,Venti Iced,Whole Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,500,140,16,10,0,55,330,83,0,82,6,120,Venti Iced,Whole Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,370,25,3,2,0,10,330,80,0,79,6,120,Venti Iced,2% Milk,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,480,130,14,9,0,55,340,83,0,82,7,120,Venti Iced,2% Milk,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,370,20,2.5,0,0,0,310,82,1,79,5,120,Venti Iced,Soy (United States),No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Beverage,24,490,120,14,7,0,40,330,86,1,83,6,120,Venti Iced,Soy (United States),Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Crème,12,140,15,1.5,0,0,0,180,31,1,30,1,0,Tall,Almond,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Crème,12,220,90,10,5,0,30,190,33,1,32,2,0,Tall,Almond,Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Crème,12,150,20,2.5,2,0,0,180,32,0,32,1,0,Tall,Coconut,No Whipped Cream
frappuccino-blended-beverages,Pumpkin Spice Frappuccino® Blended Crème,12,230,90,10,7,0,30,180,34,0,34,1,0,Tall,Coconut,Whipped Cream
